impression_time,user_id,logged_position,user_affinity,item_quality,price,prior_clicks,clicked
2025-01-20T12:00:00,10,9,-0.953,0.553,69.8,26,0
2025-01-20T12:00:00,10,10,-0.953,-0.788,75.08,53,0
2025-01-20T12:00:00,11,1,-0.371,-0.332,69.48,26,0
2025-01-20T12:00:00,11,2,-0.371,0.932,100.42,34,0
2025-01-20T12:00:00,11,3,-0.371,0.371,57.43,49,1
2025-01-20T12:00:00,11,4,-0.371,-0.268,68.69,17,0
2025-01-20T12:00:00,11,5,-0.371,-0.568,33.52,52,0
2025-01-20T12:00:00,11,6,-0.371,0.975,33.61,8,0
2025-01-20T12:00:00,11,7,-0.371,0.641,99.5,13,0
2025-01-20T12:00:00,11,8,-0.371,-0.698,96.93,3,0
2025-01-20T12:00:00,11,9,-0.371,0.982,9.2,41,0
2025-01-20T12:00:00,11,10,-0.371,-0.675,7.86,13,0
2025-01-20T12:00:00,12,1,-0.652,-0.263,68.95,44,1
2025-01-20T12:00:00,12,2,-0.652,0.266,114.93,49,0
2025-01-20T12:00:00,12,3,-0.652,0.704,62.4,2,0
2025-01-20T12:00:00,12,4,-0.652,0.567,34.33,12,0
2025-01-20T12:00:00,12,5,-0.652,-0.668,28.48,1,0
2025-01-20T12:00:00,12,6,-0.652,-0.276,83.68,5,0
2025-01-20T12:00:00,12,7,-0.652,-0.264,109.56,49,0
2025-01-20T12:00:00,12,8,-0.652,0.942,28.81,1,0
2025-01-20T12:00:00,12,9,-0.652,0.715,111.46,6,0
2025-01-20T12:00:00,12,10,-0.652,0.555,64.86,4,0
2025-01-20T12:00:00,13,1,-0.31,0.437,25.96,54,0
2025-01-20T12:00:00,13,2,-0.31,0.986,29.92,27,0
2025-01-20T12:00:00,13,3,-0.31,0.825,50.85,46,0
2025-01-20T12:00:00,13,4,-0.31,0.229,82.18,24,0
2025-01-20T12:00:00,13,5,-0.31,0.755,35.08,30,0
2025-01-20T12:00:00,13,6,-0.31,0.447,46.09,47,0
2025-01-20T12:00:00,13,7,-0.31,-0.516,30.51,5,0
2025-01-20T12:00:00,13,8,-0.31,-0.609,44.19,32,0
2025-01-20T12:00:00,13,9,-0.31,-0.437,25.97,15,0
2025-01-20T12:00:00,13,10,-0.31,0.899,46.98,29,0
2025-01-21T12:00:00,0,1,-0.764,0.713,25.96,47,0
2025-01-21T12:00:00,0,2,-0.764,-0.392,113.87,54,0
2025-01-21T12:00:00,0,3,-0.764,0.469,75.45,49,0
2025-01-21T12:00:00,0,4,-0.764,0.033,111.4,40,0
2025-01-21T12:00:00,0,5,-0.764,-0.571,90.35,40,0
2025-01-21T12:00:00,0,6,-0.764,0.619,99.8,32,0
2025-01-21T12:00:00,0,7,-0.764,0.118,18.33,13,0
2025-01-21T12:00:00,0,8,-0.764,-0.705,30.29,9,0
2025-01-21T12:00:00,0,9,-0.764,-0.28,58.82,37,0
2025-01-21T12:00:00,0,10,-0.764,0.651,77.66,29,0
2025-01-21T12:00:00,1,1,-0.277,0.917,109.95,0,0
2025-01-21T12:00:00,1,2,-0.277,-0.4,10.23,51,0
2025-01-21T12:00:00,1,3,-0.277,0.801,83.11,52,0
2025-01-21T12:00:00,1,4,-0.277,-0.898,119.66,14,0
2025-01-21T12:00:00,1,5,-0.277,0.574,20.96,26,0
2025-01-21T12:00:00,1,6,-0.277,0.49,90.04,2,0
2025-01-21T12:00:00,1,7,-0.277,-0.448,56.03,44,0
2025-01-21T12:00:00,1,8,-0.277,0.772,28.25,29,1
2025-01-21T12:00:00,1,9,-0.277,0.492,64.65,18,0
2025-01-21T12:00:00,1,10,-0.277,0.559,51.85,59,0
2025-01-21T12:00:00,2,1,-0.594,-0.305,116.45,21,0
2025-01-21T12:00:00,2,2,-0.594,0.583,81.23,22,0
2025-01-21T12:00:00,2,3,-0.594,0.345,61.2,13,0
2025-01-21T12:00:00,2,4,-0.594,0.35,10.32,24,0
2025-01-21T12:00:00,2,5,-0.594,0.48,107.89,45,0
2025-01-21T12:00:00,2,6,-0.594,0.235,108.7,31,0
2025-01-21T12:00:00,2,7,-0.594,0.624,51.82,59,0
2025-01-21T12:00:00,2,8,-0.594,-0.42,58.1,5,0
2025-01-21T12:00:00,2,9,-0.594,-0.783,106.69,42,0
2025-01-21T12:00:00,2,10,-0.594,-0.831,14.93,27,0
2025-01-21T12:00:00,3,1,0.476,-0.586,19.27,55,0
2025-01-21T12:00:00,3,2,0.476,0.899,65.73,36,0
2025-01-21T12:00:00,3,3,0.476,0.567,75.68,37,0
2025-01-21T12:00:00,3,4,0.476,0.197,109.75,0,0
2025-01-21T12:00:00,3,5,0.476,0.779,50.81,6,0
2025-01-21T12:00:00,3,6,0.476,0.48,72.54,36,0
2025-01-21T12:00:00,3,7,0.476,0.09,83.67,56,0
2025-01-21T12:00:00,3,8,0.476,0.941,15.56,39,0
2025-01-21T12:00:00,3,9,0.476,-0.932,110.89,51,0
2025-01-21T12:00:00,3,10,0.476,0.298,61.15,28,0
2025-01-21T12:00:00,4,1,0.443,-0.117,115.89,25,0
2025-01-21T12:00:00,4,2,0.443,0.199,12.75,1,0
2025-01-21T12:00:00,4,3,0.443,-0.841,7.6,18,0
2025-01-21T12:00:00,4,4,0.443,0.62,119.72,1,0
2025-01-21T12:00:00,4,5,0.443,0.098,69.07,36,0
2025-01-21T12:00:00,4,6,0.443,0.286,45.06,39,1
2025-01-21T12:00:00,4,7,0.443,0.741,78.8,33,0
2025-01-21T12:00:00,4,8,0.443,-0.553,76.77,45,0
2025-01-21T12:00:00,4,9,0.443,0.036,96.78,60,0
2025-01-21T12:00:00,4,10,0.443,0.907,119.26,51,0
2025-01-21T12:00:00,5,1,-0.236,0.566,102.63,25,0
2025-01-21T12:00:00,5,2,-0.236,0.036,90.17,2,0
2025-01-21T12:00:00,5,3,-0.236,0.69,10.52,35,0
2025-01-21T12:00:00,5,4,-0.236,-0.63,38.96,23,0
2025-01-21T12:00:00,5,5,-0.236,-0.708,89.83,19,0
2025-01-21T12:00:00,5,6,-0.236,0.708,87.1,20,0
2025-01-21T12:00:00,5,7,-0.236,-0.586,96.23,42,0
2025-01-21T12:00:00,5,8,-0.236,0.098,64.84,27,0
2025-01-21T12:00:00,5,9,-0.236,-0.291,53.47,0,0
2025-01-21T12:00:00,5,10,-0.236,0.674,36.15,30,0
2025-01-21T12:00:00,6,1,0.939,-0.07,77.8,13,0
2025-01-21T12:00:00,6,2,0.939,-0.461,108.17,48,0
2025-01-21T12:00:00,6,3,0.939,0.146,110.0,9,0
2025-01-21T12:00:00,6,4,0.939,0.3,9.29,19,0
2025-01-21T12:00:00,6,5,0.939,-0.924,101.97,53,0
2025-01-21T12:00:00,6,6,0.939,0.965,117.67,13,0
2025-01-21T12:00:00,6,7,0.939,0.865,91.8,49,0
2025-01-21T12:00:00,6,8,0.939,-0.312,40.77,47,0
2025-01-21T12:00:00,6,9,0.939,0.568,81.01,16,1
2025-01-21T12:00:00,6,10,0.939,-0.638,38.68,48,0
2025-01-21T12:00:00,7,1,-0.761,-0.751,7.76,7,0
2025-01-21T12:00:00,7,2,-0.761,0.657,47.73,21,0
2025-01-21T12:00:00,7,3,-0.761,0.339,13.02,8,0
2025-01-21T12:00:00,7,4,-0.761,-0.146,101.29,58,0
2025-01-21T12:00:00,7,5,-0.761,0.582,83.31,59,0
2025-01-21T12:00:00,7,6,-0.761,-0.46,111.65,28,0
2025-01-21T12:00:00,7,7,-0.761,0.94,84.42,6,0
2025-01-21T12:00:00,7,8,-0.761,0.486,54.77,47,0
2025-01-21T12:00:00,7,9,-0.761,0.821,16.18,2,0
2025-01-21T12:00:00,7,10,-0.761,0.48,13.58,56,0
2025-01-21T12:00:00,8,1,0.22,0.728,78.01,0,0
2025-01-21T12:00:00,8,2,0.22,-0.0,18.46,5,1
2025-01-21T12:00:00,8,3,0.22,0.755,22.43,38,1
2025-01-21T12:00:00,8,4,0.22,0.488,103.84,15,0
2025-01-21T12:00:00,8,5,0.22,0.203,15.63,36,0
2025-01-21T12:00:00,8,6,0.22,-0.232,16.3,18,0
2025-01-21T12:00:00,8,7,0.22,-0.011,83.83,38,0
2025-01-21T12:00:00,8,8,0.22,0.509,86.94,39,0
2025-01-21T12:00:00,8,9,0.22,-0.053,67.12,18,0
2025-01-21T12:00:00,8,10,0.22,-0.331,49.71,32,0
2025-01-21T12:00:00,9,1,-0.298,0.33,99.7,48,0
2025-01-21T12:00:00,9,2,-0.298,-0.485,38.9,6,0
2025-01-21T12:00:00,9,3,-0.298,-0.919,112.21,35,0
2025-01-21T12:00:00,9,4,-0.298,0.175,93.48,34,0
2025-01-21T12:00:00,9,5,-0.298,-0.42,111.33,51,0
2025-01-21T12:00:00,9,6,-0.298,-0.307,109.37,33,0
2025-01-21T12:00:00,9,7,-0.298,0.996,54.53,13,0
2025-01-21T12:00:00,9,8,-0.298,-0.457,29.19,43,0
2025-01-21T12:00:00,9,9,-0.298,0.812,112.84,33,0
2025-01-21T12:00:00,9,10,-0.298,-0.24,57.4,28,0
2025-01-21T12:00:00,10,1,-0.366,0.973,7.6,32,0
2025-01-21T12:00:00,10,2,-0.366,0.605,56.88,57,0
2025-01-21T12:00:00,10,3,-0.366,-0.584,57.42,30,1
2025-01-21T12:00:00,10,4,-0.366,0.642,40.83,9,0
2025-01-21T12:00:00,10,5,-0.366,0.585,87.0,34,1
2025-01-21T12:00:00,10,6,-0.366,-0.604,119.95,31,0
2025-01-21T12:00:00,10,7,-0.366,-0.257,49.2,18,0
2025-01-21T12:00:00,10,8,-0.366,-0.919,23.89,3,0
2025-01-21T12:00:00,10,9,-0.366,-0.55,51.15,25,0
2025-01-21T12:00:00,10,10,-0.366,-0.841,31.13,16,0
2025-01-21T12:00:00,11,1,-0.919,-0.973,73.81,5,0
2025-01-21T12:00:00,11,2,-0.919,-0.142,24.53,0,0
2025-01-21T12:00:00,11,3,-0.919,0.81,56.44,52,0
2025-01-21T12:00:00,11,4,-0.919,0.009,93.51,45,0
2025-01-21T12:00:00,11,5,-0.919,0.942,20.38,52,1
2025-01-21T12:00:00,11,6,-0.919,0.106,62.1,54,0
2025-01-21T12:00:00,11,7,-0.919,-0.582,17.67,25,0
2025-01-21T12:00:00,11,8,-0.919,-0.511,96.36,33,0
2025-01-21T12:00:00,11,9,-0.919,0.821,111.77,28,0
2025-01-21T12:00:00,11,10,-0.919,0.657,63.58,19,0
2025-01-21T12:00:00,12,1,-0.684,-0.885,102.35,51,0
2025-01-21T12:00:00,12,2,-0.684,0.968,46.97,52,0
2025-01-21T12:00:00,12,3,-0.684,0.942,67.33,40,0
2025-01-21T12:00:00,12,4,-0.684,0.653,85.05,20,0
2025-01-21T12:00:00,12,5,-0.684,0.813,55.27,50,0
2025-01-21T12:00:00,12,6,-0.684,-0.211,27.24,36,0
2025-01-21T12:00:00,12,7,-0.684,-0.001,20.1,35,0
2025-01-21T12:00:00,12,8,-0.684,-0.377,51.47,11,0
2025-01-21T12:00:00,12,9,-0.684,-0.005,114.62,3,0
2025-01-21T12:00:00,12,10,-0.684,-0.24,61.1,42,0
2025-01-21T12:00:00,13,1,-0.895,0.068,88.9,39,0
2025-01-21T12:00:00,13,2,-0.895,0.201,81.74,53,1
2025-01-21T12:00:00,13,3,-0.895,0.005,70.74,41,0
2025-01-21T12:00:00,13,4,-0.895,0.453,82.74,50,0
2025-01-21T12:00:00,13,5,-0.895,0.391,44.66,57,0
2025-01-21T12:00:00,13,6,-0.895,0.628,9.13,33,0
2025-01-21T12:00:00,13,7,-0.895,-0.015,86.29,15,0
2025-01-21T12:00:00,13,8,-0.895,0.258,113.93,34,0
2025-01-21T12:00:00,13,9,-0.895,0.071,88.67,18,0
2025-01-21T12:00:00,13,10,-0.895,-0.655,96.63,12,0
2025-01-22T12:00:00,0,1,0.788,-0.805,105.08,33,0
2025-01-22T12:00:00,0,2,0.788,-0.6,61.97,56,1
2025-01-22T12:00:00,0,3,0.788,0.678,20.12,20,1
2025-01-22T12:00:00,0,4,0.788,0.303,9.14,47,1
2025-01-22T12:00:00,0,5,0.788,-0.178,101.24,27,0
2025-01-22T12:00:00,0,6,0.788,-0.183,114.71,15,0
2025-01-22T12:00:00,0,7,0.788,0.311,54.59,39,0
2025-01-22T12:00:00,0,8,0.788,0.588,55.92,6,0
2025-01-22T12:00:00,0,9,0.788,0.324,56.51,60,0
2025-01-22T12:00:00,0,10,0.788,-0.982,100.56,50,0
2025-01-22T12:00:00,1,1,0.399,0.099,59.23,48,1
2025-01-22T12:00:00,1,2,0.399,-0.131,7.45,12,0
2025-01-22T12:00:00,1,3,0.399,-0.792,86.56,16,0
2025-01-22T12:00:00,1,4,0.399,0.562,9.85,60,0
2025-01-22T12:00:00,1,5,0.399,-0.59,44.04,21,0
2025-01-22T12:00:00,1,6,0.399,1.0,117.41,25,0
2025-01-22T12:00:00,1,7,0.399,0.967,115.18,31,0
2025-01-22T12:00:00,1,8,0.399,-0.924,75.86,51,0
2025-01-22T12:00:00,1,9,0.399,0.604,26.83,28,0
2025-01-22T12:00:00,1,10,0.399,0.55,85.15,45,0
2025-01-22T12:00:00,2,1,-0.938,0.416,109.26,1,0
2025-01-22T12:00:00,2,2,-0.938,-0.694,50.49,16,0
2025-01-22T12:00:00,2,3,-0.938,0.144,64.54,12,0
2025-01-22T12:00:00,2,4,-0.938,0.792,115.75,55,0
2025-01-22T12:00:00,2,5,-0.938,0.763,48.09,19,0
2025-01-22T12:00:00,2,6,-0.938,0.556,112.39,29,0
2025-01-22T12:00:00,2,7,-0.938,-0.038,85.94,20,0
2025-01-22T12:00:00,2,8,-0.938,-0.854,111.57,13,0
2025-01-22T12:00:00,2,9,-0.938,-0.503,114.11,36,0
2025-01-22T12:00:00,2,10,-0.938,-0.882,114.74,60,0
2025-01-22T12:00:00,3,1,-0.343,-0.729,37.64,19,0
2025-01-22T12:00:00,3,2,-0.343,-0.682,113.77,24,0
2025-01-22T12:00:00,3,3,-0.343,-0.446,38.76,45,0
2025-01-22T12:00:00,3,4,-0.343,0.765,79.12,26,0
2025-01-22T12:00:00,3,5,-0.343,0.309,35.74,46,0
2025-01-22T12:00:00,3,6,-0.343,-0.142,57.94,43,0
2025-01-22T12:00:00,3,7,-0.343,-0.291,82.99,15,0
2025-01-22T12:00:00,3,8,-0.343,0.983,81.15,11,0
2025-01-22T12:00:00,3,9,-0.343,-0.413,95.05,45,0
2025-01-22T12:00:00,3,10,-0.343,0.434,107.42,55,0
2025-01-22T12:00:00,4,1,0.574,0.957,18.75,5,0
2025-01-22T12:00:00,4,2,0.574,0.159,71.26,38,1
2025-01-22T12:00:00,4,3,0.574,0.83,65.9,24,0
2025-01-22T12:00:00,4,4,0.574,0.321,78.19,15,0
2025-01-22T12:00:00,4,5,0.574,-0.03,67.24,11,1
2025-01-22T12:00:00,4,6,0.574,-0.715,65.93,24,0
2025-01-22T12:00:00,4,7,0.574,0.926,53.31,36,0
2025-01-22T12:00:00,4,8,0.574,0.057,79.61,8,0
2025-01-22T12:00:00,4,9,0.574,-0.622,55.1,17,0
2025-01-22T12:00:00,4,10,0.574,0.602,13.46,20,0
2025-01-22T12:00:00,5,1,0.828,0.202,102.22,47,0
2025-01-22T12:00:00,5,2,0.828,-0.393,18.99,55,0
2025-01-22T12:00:00,5,3,0.828,0.913,53.16,55,0
2025-01-22T12:00:00,5,4,0.828,-0.306,27.31,44,0
2025-01-22T12:00:00,5,5,0.828,0.464,105.04,37,0
2025-01-22T12:00:00,5,6,0.828,-0.899,18.93,10,0
2025-01-22T12:00:00,5,7,0.828,-0.426,111.7,19,0
2025-01-22T12:00:00,5,8,0.828,0.862,25.04,51,0
2025-01-22T12:00:00,5,9,0.828,0.07,78.37,44,0
2025-01-22T12:00:00,5,10,0.828,-0.042,12.83,33,0
2025-01-22T12:00:00,6,1,0.796,-0.376,103.49,46,0
2025-01-22T12:00:00,6,2,0.796,0.724,46.63,56,1
2025-01-22T12:00:00,6,3,0.796,-0.724,30.19,36,0
2025-01-22T12:00:00,6,4,0.796,0.541,62.87,29,0
2025-01-22T12:00:00,6,5,0.796,-0.235,38.7,56,0
2025-01-22T12:00:00,6,6,0.796,0.03,8.0,6,0
2025-01-22T12:00:00,6,7,0.796,0.093,50.41,18,0
2025-01-22T12:00:00,6,8,0.796,-0.824,23.4,17,0
2025-01-22T12:00:00,6,9,0.796,-0.129,8.67,2,0
2025-01-22T12:00:00,6,10,0.796,-0.814,29.05,44,0
2025-01-22T12:00:00,7,1,-0.963,-0.277,64.18,27,0
2025-01-22T12:00:00,7,2,-0.963,-0.3,89.41,36,0
2025-01-22T12:00:00,7,3,-0.963,0.167,41.4,53,0
2025-01-22T12:00:00,7,4,-0.963,0.141,88.82,8,0
2025-01-22T12:00:00,7,5,-0.963,0.2,104.9,55,0
2025-01-22T12:00:00,7,6,-0.963,0.459,40.13,59,0
2025-01-22T12:00:00,7,7,-0.963,0.248,105.1,26,0
2025-01-22T12:00:00,7,8,-0.963,0.924,51.18,25,0
2025-01-22T12:00:00,7,9,-0.963,-0.463,35.56,39,0
2025-01-22T12:00:00,7,10,-0.963,-0.261,52.77,8,0
2025-01-22T12:00:00,8,1,0.077,0.026,18.3,21,1
2025-01-22T12:00:00,8,2,0.077,0.513,53.7,15,0
2025-01-22T12:00:00,8,3,0.077,0.084,23.33,20,0
2025-01-22T12:00:00,8,4,0.077,-0.289,58.45,44,0
2025-01-22T12:00:00,8,5,0.077,-0.371,61.47,38,0
2025-01-22T12:00:00,8,6,0.077,-0.581,60.64,40,1
2025-01-22T12:00:00,8,7,0.077,-0.178,71.63,39,0
2025-01-22T12:00:00,8,8,0.077,0.165,9.69,25,0
2025-01-22T12:00:00,8,9,0.077,0.64,66.82,28,0
2025-01-22T12:00:00,8,10,0.077,-0.089,87.25,49,0
2025-01-22T12:00:00,9,1,0.61,-0.932,103.31,6,0
2025-01-22T12:00:00,9,2,0.61,-0.707,96.02,18,0
2025-01-22T12:00:00,9,3,0.61,0.734,40.33,51,0
2025-01-22T12:00:00,9,4,0.61,-0.474,23.67,58,0
2025-01-22T12:00:00,9,5,0.61,0.138,104.77,44,0
2025-01-22T12:00:00,9,6,0.61,0.033,29.11,20,0
2025-01-22T12:00:00,9,7,0.61,0.328,32.31,59,0
2025-01-22T12:00:00,9,8,0.61,-0.922,109.77,9,0
2025-01-22T12:00:00,9,9,0.61,-0.004,12.05,49,0
2025-01-22T12:00:00,9,10,0.61,-0.241,75.46,3,0
2025-01-22T12:00:00,10,1,-0.434,-0.332,72.73,1,0
2025-01-22T12:00:00,10,2,-0.434,-0.984,35.66,38,0
2025-01-22T12:00:00,10,3,-0.434,0.236,43.03,55,0
2025-01-22T12:00:00,10,4,-0.434,0.396,74.69,17,0
2025-01-22T12:00:00,10,5,-0.434,-0.48,65.23,47,0
2025-01-22T12:00:00,10,6,-0.434,-0.941,37.87,57,0
2025-01-22T12:00:00,10,7,-0.434,0.17,82.78,39,0
2025-01-22T12:00:00,10,8,-0.434,0.322,86.15,7,0
2025-01-22T12:00:00,10,9,-0.434,0.009,61.04,42,0
2025-01-22T12:00:00,10,10,-0.434,0.508,109.14,52,0
2025-01-22T12:00:00,11,1,0.092,-0.717,15.05,19,0
2025-01-22T12:00:00,11,2,0.092,0.871,119.08,37,1
2025-01-22T12:00:00,11,3,0.092,-0.862,46.29,48,0
2025-01-22T12:00:00,11,4,0.092,-0.404,14.35,6,0
2025-01-22T12:00:00,11,5,0.092,-0.323,15.39,29,0
2025-01-22T12:00:00,11,6,0.092,-0.392,100.48,56,0
2025-01-22T12:00:00,11,7,0.092,-0.52,89.14,36,0
2025-01-22T12:00:00,11,8,0.092,0.069,88.33,33,0
2025-01-22T12:00:00,11,9,0.092,0.969,58.49,45,0
2025-01-22T12:00:00,11,10,0.092,0.624,78.94,14,0
2025-01-22T12:00:00,12,1,0.457,-0.297,65.64,60,0
2025-01-22T12:00:00,12,2,0.457,-0.467,114.38,6,0
2025-01-22T12:00:00,12,3,0.457,-0.826,101.31,28,0
2025-01-22T12:00:00,12,4,0.457,-0.699,68.79,40,0
2025-01-22T12:00:00,12,5,0.457,-0.443,95.22,19,0
2025-01-22T12:00:00,12,6,0.457,0.041,87.15,49,0
2025-01-22T12:00:00,12,7,0.457,-0.321,32.2,5,0
2025-01-22T12:00:00,12,8,0.457,0.912,14.21,29,0
2025-01-22T12:00:00,12,9,0.457,0.998,83.69,40,0
2025-01-22T12:00:00,12,10,0.457,-0.429,39.82,56,0
2025-01-22T12:00:00,13,1,-0.558,0.989,69.11,5,0
2025-01-22T12:00:00,13,2,-0.558,-0.875,17.8,24,0
2025-01-22T12:00:00,13,3,-0.558,0.926,8.54,37,1
2025-01-22T12:00:00,13,4,-0.558,-0.217,94.9,24,0
2025-01-22T12:00:00,13,5,-0.558,-0.253,36.79,17,0
2025-01-22T12:00:00,13,6,-0.558,-0.13,56.83,33,0
2025-01-22T12:00:00,13,7,-0.558,0.485,84.53,10,0
2025-01-22T12:00:00,13,8,-0.558,0.385,113.04,53,0
2025-01-22T12:00:00,13,9,-0.558,-0.721,57.77,41,0
2025-01-22T12:00:00,13,10,-0.558,0.596,70.42,33,0
2025-01-23T12:00:00,0,1,-0.713,0.115,108.95,12,0
2025-01-23T12:00:00,0,2,-0.713,0.177,41.04,39,0
2025-01-23T12:00:00,0,3,-0.713,-0.157,108.15,22,0
2025-01-23T12:00:00,0,4,-0.713,-0.566,22.3,29,0
2025-01-23T12:00:00,0,5,-0.713,0.339,78.94,38,0
2025-01-23T12:00:00,0,6,-0.713,-0.986,106.52,40,0
2025-01-23T12:00:00,0,7,-0.713,-0.888,31.73,19,0
2025-01-23T12:00:00,0,8,-0.713,0.679,75.83,36,0
2025-01-23T12:00:00,0,9,-0.713,0.318,32.95,41,0
2025-01-23T12:00:00,0,10,-0.713,0.744,56.71,30,0
2025-01-23T12:00:00,1,1,0.285,0.383,96.9,31,1
2025-01-23T12:00:00,1,2,0.285,-0.108,84.49,30,0
2025-01-23T12:00:00,1,3,0.285,-0.135,23.59,8,0
2025-01-23T12:00:00,1,4,0.285,0.136,70.23,36,0
2025-01-23T12:00:00,1,5,0.285,-0.776,39.82,49,0
2025-01-23T12:00:00,1,6,0.285,-0.035,78.61,13,0
2025-01-23T12:00:00,1,7,0.285,0.233,83.89,53,1
2025-01-23T12:00:00,1,8,0.285,0.322,54.08,12,0
2025-01-23T12:00:00,1,9,0.285,0.929,19.72,29,1
2025-01-23T12:00:00,1,10,0.285,0.091,49.25,46,0
2025-01-23T12:00:00,2,1,0.125,0.939,108.03,0,0
2025-01-23T12:00:00,2,2,0.125,-0.578,104.07,2,0
2025-01-23T12:00:00,2,3,0.125,0.464,60.14,53,0
2025-01-23T12:00:00,2,4,0.125,-0.855,21.42,14,0
2025-01-23T12:00:00,2,5,0.125,0.224,36.92,27,0
2025-01-23T12:00:00,2,6,0.125,0.036,16.7,24,1
2025-01-23T12:00:00,2,7,0.125,-0.179,92.2,23,0
2025-01-23T12:00:00,2,8,0.125,-0.184,9.84,7,0
2025-01-23T12:00:00,2,9,0.125,-0.377,28.84,53,0
2025-01-23T12:00:00,2,10,0.125,0.218,86.91,9,0
2025-01-23T12:00:00,3,1,0.75,-0.921,76.97,47,0
2025-01-23T12:00:00,3,2,0.75,0.698,81.66,20,1
2025-01-23T12:00:00,3,3,0.75,0.355,34.33,46,0
2025-01-23T12:00:00,3,4,0.75,-0.438,65.28,30,1
2025-01-23T12:00:00,3,5,0.75,-0.549,63.5,5,0
2025-01-23T12:00:00,3,6,0.75,0.785,9.5,23,1
2025-01-23T12:00:00,3,7,0.75,-0.831,31.68,17,0
2025-01-23T12:00:00,3,8,0.75,-0.794,84.7,39,0
2025-01-23T12:00:00,3,9,0.75,0.574,65.71,49,0
2025-01-23T12:00:00,3,10,0.75,-0.048,89.06,50,0
2025-01-23T12:00:00,4,1,-0.13,0.649,11.79,35,1
2025-01-23T12:00:00,4,2,-0.13,0.436,117.05,60,1
2025-01-23T12:00:00,4,3,-0.13,0.152,21.56,23,0
2025-01-23T12:00:00,4,4,-0.13,0.893,69.73,60,1
2025-01-23T12:00:00,4,5,-0.13,-0.911,46.26,52,0
2025-01-23T12:00:00,4,6,-0.13,-0.481,74.54,37,0
2025-01-23T12:00:00,4,7,-0.13,0.849,105.41,51,0
2025-01-23T12:00:00,4,8,-0.13,-0.953,116.87,29,0
2025-01-23T12:00:00,4,9,-0.13,0.539,100.22,53,0
2025-01-23T12:00:00,4,10,-0.13,-0.521,32.03,23,0
2025-01-23T12:00:00,5,1,-0.17,0.202,97.96,48,1
2025-01-23T12:00:00,5,2,-0.17,0.537,100.36,27,0
2025-01-23T12:00:00,5,3,-0.17,-0.371,118.93,19,0
2025-01-23T12:00:00,5,4,-0.17,0.161,35.74,1,0
2025-01-23T12:00:00,5,5,-0.17,-0.439,43.3,38,0
2025-01-23T12:00:00,5,6,-0.17,0.339,31.43,32,0
2025-01-23T12:00:00,5,7,-0.17,0.052,62.49,32,0
2025-01-23T12:00:00,5,8,-0.17,-0.759,82.58,4,0
2025-01-23T12:00:00,5,9,-0.17,0.962,81.71,56,0
2025-01-23T12:00:00,5,10,-0.17,0.019,46.3,40,0
2025-01-23T12:00:00,6,1,-0.198,-0.065,106.78,17,0
2025-01-23T12:00:00,6,2,-0.198,0.119,55.64,21,0
2025-01-23T12:00:00,6,3,-0.198,0.461,50.34,34,0
2025-01-23T12:00:00,6,4,-0.198,-0.397,102.33,57,0
2025-01-23T12:00:00,6,5,-0.198,0.944,91.88,44,0
2025-01-23T12:00:00,6,6,-0.198,0.225,66.69,2,0
2025-01-23T12:00:00,6,7,-0.198,-0.277,9.85,17,0
2025-01-23T12:00:00,6,8,-0.198,-0.366,64.94,60,0
2025-01-23T12:00:00,6,9,-0.198,-0.223,11.05,20,0
2025-01-23T12:00:00,6,10,-0.198,-0.77,95.42,5,0
2025-01-23T12:00:00,7,1,-0.56,-0.446,46.52,60,0
2025-01-23T12:00:00,7,2,-0.56,0.265,54.78,15,0
2025-01-23T12:00:00,7,3,-0.56,-0.163,41.23,52,0
2025-01-23T12:00:00,7,4,-0.56,-0.783,111.28,48,0
2025-01-23T12:00:00,7,5,-0.56,0.869,76.87,32,0
2025-01-23T12:00:00,7,6,-0.56,-0.291,96.27,40,0
2025-01-23T12:00:00,7,7,-0.56,0.809,116.87,32,1
2025-01-23T12:00:00,7,8,-0.56,0.25,28.93,24,0
2025-01-23T12:00:00,7,9,-0.56,0.821,111.09,0,0
2025-01-23T12:00:00,7,10,-0.56,0.921,79.15,14,0
2025-01-23T12:00:00,8,1,-0.781,0.107,58.7,16,1
2025-01-23T12:00:00,8,2,-0.781,-0.806,95.12,38,0
2025-01-23T12:00:00,8,3,-0.781,0.369,93.25,58,1
2025-01-23T12:00:00,8,4,-0.781,-0.381,102.04,19,0
2025-01-23T12:00:00,8,5,-0.781,-0.994,30.76,32,0
2025-01-23T12:00:00,8,6,-0.781,0.316,67.72,44,0
2025-01-23T12:00:00,8,7,-0.781,-0.502,110.46,45,0
2025-01-23T12:00:00,8,8,-0.781,0.104,91.47,16,0
2025-01-23T12:00:00,8,9,-0.781,0.245,77.07,52,0
2025-01-23T12:00:00,8,10,-0.781,-0.239,99.62,55,0
2025-01-23T12:00:00,9,1,0.078,-0.421,119.59,52,0
2025-01-23T12:00:00,9,2,0.078,-0.646,68.74,5,0
2025-01-23T12:00:00,9,3,0.078,-0.178,43.38,8,0
2025-01-23T12:00:00,9,4,0.078,-0.501,77.66,1,0
2025-01-23T12:00:00,9,5,0.078,-0.411,15.08,46,1
2025-01-23T12:00:00,9,6,0.078,-0.16,102.69,5,0
2025-01-23T12:00:00,9,7,0.078,0.333,58.26,60,0
2025-01-23T12:00:00,9,8,0.078,-0.629,18.24,60,0
