event_time,amount,transactions_1h,billing_country_matches,card_age_days,hour_utc,is_fraud
2024-06-22T17:00:00,283.2,12,1,742,17,0
2024-06-22T18:00:00,785.5,4,1,2003,18,0
2024-06-22T19:00:00,734.47,10,1,1544,19,0
2024-06-22T20:00:00,54.06,11,1,1075,20,0
2024-06-22T21:00:00,36.87,3,0,1731,21,0
2024-06-22T22:00:00,141.23,10,1,2228,22,0
2024-06-22T23:00:00,50.61,2,1,827,23,0
2024-06-23T00:00:00,625.83,11,1,922,0,0
2024-06-23T01:00:00,40.33,4,1,474,1,0
2024-06-23T02:00:00,263.22,9,1,465,2,0
2024-06-23T03:00:00,550.46,9,0,1373,3,0
2024-06-23T04:00:00,123.97,10,1,462,4,0
2024-06-23T05:00:00,14.87,7,1,1155,5,0
2024-06-23T06:00:00,280.24,1,1,346,6,0
2024-06-23T07:00:00,897.94,7,0,294,7,0
2024-06-23T08:00:00,76.18,5,0,225,8,0
2024-06-23T09:00:00,1031.41,12,1,1022,9,0
2024-06-23T10:00:00,735.73,3,1,118,10,0
2024-06-23T11:00:00,351.21,5,1,1766,11,0
2024-06-23T12:00:00,41.49,6,1,1308,12,0
2024-06-23T13:00:00,221.11,11,0,830,13,0
2024-06-23T14:00:00,403.81,5,1,331,14,0
2024-06-23T15:00:00,77.14,12,0,547,15,0
2024-06-23T16:00:00,11.18,10,1,1077,16,0
2024-06-23T17:00:00,764.12,7,0,2318,17,0
2024-06-23T18:00:00,586.01,11,1,1355,18,0
2024-06-23T19:00:00,699.39,7,0,804,19,0
2024-06-23T20:00:00,39.34,7,1,1759,20,0
2024-06-23T21:00:00,194.58,8,1,42,21,0
2024-06-23T22:00:00,115.65,11,1,189,22,0
2024-06-23T23:00:00,122.91,9,1,2245,23,0
2024-06-24T00:00:00,214.99,9,1,1295,0,0
2024-06-24T01:00:00,38.88,8,1,1790,1,0
2024-06-24T02:00:00,48.73,1,1,351,2,0
2024-06-24T03:00:00,9.65,7,1,1670,3,0
2024-06-24T04:00:00,88.18,1,1,2335,4,0
2024-06-24T05:00:00,9.55,5,0,833,5,0
2024-06-24T06:00:00,791.35,3,1,2270,6,0
2024-06-24T07:00:00,65.13,7,1,2276,7,0
2024-06-24T08:00:00,134.83,8,1,499,8,0
2024-06-24T09:00:00,110.59,10,1,260,9,0
2024-06-24T10:00:00,102.38,6,1,2,10,0
2024-06-24T11:00:00,15.54,3,1,1887,11,0
2024-06-24T12:00:00,23.44,1,1,1195,12,0
2024-06-24T13:00:00,130.46,12,1,2439,13,0
2024-06-24T14:00:00,32.8,1,1,1948,14,0
2024-06-24T15:00:00,66.25,6,1,290,15,0
2024-06-24T16:00:00,333.82,6,1,1476,16,0
2024-06-24T17:00:00,97.93,10,1,2138,17,0
2024-06-24T18:00:00,14.91,7,1,439,18,0
2024-06-24T19:00:00,335.0,2,1,675,19,0
2024-06-24T20:00:00,40.52,2,1,1634,20,0
2024-06-24T21:00:00,71.55,3,1,633,21,0
2024-06-24T22:00:00,220.39,2,1,2218,22,0
2024-06-24T23:00:00,243.91,6,1,1249,23,0
2024-06-25T00:00:00,9.94,3,1,2099,0,0
2024-06-25T01:00:00,1040.37,9,1,806,1,0
2024-06-25T02:00:00,221.9,11,1,1637,2,0
2024-06-25T03:00:00,14.35,11,1,633,3,0
2024-06-25T04:00:00,330.74,7,1,950,4,0
2024-06-25T05:00:00,194.37,6,1,755,5,0
2024-06-25T06:00:00,19.4,6,1,1889,6,0
2024-06-25T07:00:00,411.73,12,1,224,7,0
2024-06-25T08:00:00,665.86,9,1,1028,8,0
2024-06-25T09:00:00,741.98,12,1,2286,9,0
2024-06-25T10:00:00,25.7,5,1,603,10,0
2024-06-25T11:00:00,307.83,11,1,1222,11,0
2024-06-25T12:00:00,314.16,1,1,253,12,0
2024-06-25T13:00:00,122.69,4,1,231,13,0
2024-06-25T14:00:00,93.61,6,1,669,14,0
2024-06-25T15:00:00,338.75,10,1,1067,15,0
2024-06-25T16:00:00,127.27,3,1,1887,16,0
2024-06-25T17:00:00,61.95,11,1,651,17,0
2024-06-25T18:00:00,188.14,12,1,886,18,0
2024-06-25T19:00:00,153.56,11,1,933,19,0
2024-06-25T20:00:00,133.14,10,1,786,20,0
2024-06-25T21:00:00,367.0,4,1,388,21,0
2024-06-25T22:00:00,82.71,3,1,1953,22,0
2024-06-25T23:00:00,595.19,2,1,1984,23,0
2024-06-26T00:00:00,131.49,7,1,215,0,0
2024-06-26T01:00:00,429.18,3,1,2367,1,0
2024-06-26T02:00:00,26.89,2,0,1030,2,0
2024-06-26T03:00:00,59.57,11,1,2384,3,0
2024-06-26T04:00:00,13.26,5,1,110,4,0
2024-06-26T05:00:00,971.81,12,1,967,5,0
2024-06-26T06:00:00,879.33,3,1,1423,6,0
2024-06-26T07:00:00,90.28,7,1,299,7,0
2024-06-26T08:00:00,97.55,2,1,1788,8,0
2024-06-26T09:00:00,33.2,3,1,1237,9,0
2024-06-26T10:00:00,110.09,9,1,1555,10,0
2024-06-26T11:00:00,325.03,11,1,333,11,0
2024-06-26T12:00:00,831.37,3,1,738,12,0
2024-06-26T13:00:00,123.33,10,1,2079,13,0
2024-06-26T14:00:00,1089.65,11,1,860,14,0
2024-06-26T15:00:00,65.0,10,1,470,15,0
2024-06-26T16:00:00,307.35,2,1,964,16,0
2024-06-26T17:00:00,298.45,7,1,2419,17,0
2024-06-26T18:00:00,1018.29,5,1,1767,18,0
2024-06-26T19:00:00,36.25,3,1,2415,19,0
2024-06-26T20:00:00,19.07,12,1,896,20,0
2024-06-26T21:00:00,17.24,2,1,31,21,0
2024-06-26T22:00:00,25.86,8,1,1098,22,0
2024-06-26T23:00:00,39.75,11,1,1570,23,0
2024-06-27T00:00:00,59.1,2,1,2127,0,0
2024-06-27T01:00:00,1079.98,7,1,223,1,0
2024-06-27T02:00:00,304.65,2,1,912,2,0
2024-06-27T03:00:00,12.84,8,1,1424,3,0
2024-06-27T04:00:00,15.71,10,1,685,4,0
2024-06-27T05:00:00,99.51,9,1,1993,5,0
2024-06-27T06:00:00,135.75,10,1,1779,6,0
2024-06-27T07:00:00,52.35,7,1,431,7,0
2024-06-27T08:00:00,287.31,4,1,2166,8,0
2024-06-27T09:00:00,58.32,5,1,603,9,0
2024-06-27T10:00:00,97.17,6,1,1126,10,0
2024-06-27T11:00:00,75.9,4,0,746,11,0
2024-06-27T12:00:00,9.07,3,1,88,12,0
2024-06-27T13:00:00,485.25,3,1,1555,13,0
2024-06-27T14:00:00,26.51,11,1,2210,14,0
2024-06-27T15:00:00,15.51,9,1,1679,15,0
2024-06-27T16:00:00,51.94,11,1,710,16,0
2024-06-27T17:00:00,19.35,10,0,1409,17,0
2024-06-27T18:00:00,667.23,9,1,490,18,0
2024-06-27T19:00:00,388.99,3,1,849,19,0
2024-06-27T20:00:00,413.66,1,1,2255,20,0
2024-06-27T21:00:00,92.44,7,1,1715,21,0
2024-06-27T22:00:00,22.81,10,1,2213,22,0
2024-06-27T23:00:00,12.05,8,1,2086,23,0
2024-06-28T00:00:00,686.14,9,1,1002,0,0
2024-06-28T01:00:00,473.76,6,1,83,1,0
2024-06-28T02:00:00,325.79,11,1,825,2,0
2024-06-28T03:00:00,27.61,3,1,271,3,0
2024-06-28T04:00:00,495.82,5,0,977,4,0
2024-06-28T05:00:00,462.1,7,1,2465,5,0
2024-06-28T06:00:00,27.47,1,1,108,6,0
2024-06-28T07:00:00,76.89,1,1,1592,7,0
2024-06-28T08:00:00,395.59,8,0,1099,8,0
2024-06-28T09:00:00,307.46,9,0,134,9,0
2024-06-28T10:00:00,21.52,10,0,1913,10,0
2024-06-28T11:00:00,27.45,7,1,2266,11,0
2024-06-28T12:00:00,533.8,4,1,231,12,0
2024-06-28T13:00:00,347.55,12,1,654,13,0
2024-06-28T14:00:00,177.97,2,1,516,14,0
2024-06-28T15:00:00,76.57,7,1,1962,15,0
2024-06-28T16:00:00,14.4,7,1,192,16,0
2024-06-28T17:00:00,1075.29,10,1,371,17,0
2024-06-28T18:00:00,30.02,10,1,1854,18,0
2024-06-28T19:00:00,1095.95,2,1,976,19,0
2024-06-28T20:00:00,52.88,8,1,1119,20,0
2024-06-28T21:00:00,14.19,10,1,956,21,0
2024-06-28T22:00:00,81.67,12,1,719,22,0
2024-06-28T23:00:00,20.7,3,1,76,23,0
2024-07-01T00:00:00,73.78,11,0,1538,0,0
2024-07-01T01:00:00,27.85,1,1,2198,1,0
2024-07-01T02:00:00,75.92,3,1,1836,2,0
2024-07-01T03:00:00,19.03,1,0,1798,3,0
2024-07-01T04:00:00,190.14,2,1,559,4,0
2024-07-01T05:00:00,14.62,12,1,2170,5,0
2024-07-01T06:00:00,309.32,8,0,1361,6,0
2024-07-01T07:00:00,17.51,6,1,2253,7,0
2024-07-01T08:00:00,69.7,2,1,1599,8,0
2024-07-01T09:00:00,13.09,6,1,1649,9,0
2024-07-01T10:00:00,37.84,9,1,1450,10,0
2024-07-01T11:00:00,603.98,6,0,2020,11,0
2024-07-01T12:00:00,20.34,9,1,358,12,0
2024-07-01T13:00:00,23.69,12,1,1423,13,0
2024-07-01T14:00:00,14.16,11,1,359,14,0
2024-07-01T15:00:00,10.42,6,1,320,15,0
2024-07-01T16:00:00,260.92,7,1,439,16,0
2024-07-01T17:00:00,675.47,2,1,1443,17,0
2024-07-01T18:00:00,16.0,9,1,505,18,0
2024-07-01T19:00:00,78.82,3,1,586,19,0
2024-07-01T20:00:00,28.34,11,1,1661,20,0
2024-07-01T21:00:00,38.36,2,1,736,21,0
2024-07-01T22:00:00,9.16,4,1,180,22,0
2024-07-01T23:00:00,319.35,10,1,568,23,0
2024-07-02T00:00:00,14.56,10,1,1054,0,0
2024-07-02T01:00:00,700.3,5,1,1356,1,0
2024-07-02T02:00:00,42.38,5,1,1660,2,0
2024-07-02T03:00:00,528.71,7,0,2297,3,0
2024-07-02T04:00:00,62.25,1,1,1398,4,0
2024-07-02T05:00:00,17.32,5,1,2393,5,0
2024-07-02T06:00:00,190.46,12,1,267,6,0
2024-07-02T07:00:00,440.84,1,1,1814,7,0
2024-07-02T08:00:00,48.09,6,1,533,8,0
2024-07-02T09:00:00,110.61,11,0,1519,9,0
2024-07-02T10:00:00,90.59,5,1,714,10,0
2024-07-02T11:00:00,853.21,9,1,649,11,0
2024-07-02T12:00:00,25.78,1,1,2500,12,0
2024-07-02T13:00:00,408.23,7,1,1710,13,0
2024-07-02T14:00:00,44.74,4,1,1343,14,0
2024-07-02T15:00:00,263.83,8,1,1569,15,0
2024-07-02T16:00:00,1085.82,10,1,325,16,0
2024-07-02T17:00:00,10.82,7,1,429,17,0
2024-07-02T18:00:00,20.6,5,1,904,18,0
2024-07-02T19:00:00,70.09,7,1,1,19,0
2024-07-02T20:00:00,445.47,9,1,1636,20,0
2024-07-02T21:00:00,41.19,10,1,320,21,0
2024-07-02T22:00:00,580.56,10,1,2391,22,0
2024-07-02T23:00:00,745.61,7,1,741,23,0
2024-07-03T00:00:00,174.36,8,1,1146,0,0
2024-07-03T01:00:00,21.99,12,1,450,1,0
2024-07-03T02:00:00,667.32,9,0,1323,2,0
2024-07-03T03:00:00,159.41,12,1,1321,3,0
2024-07-03T04:00:00,49.58,5,1,903,4,0
2024-07-03T05:00:00,12.21,9,1,392,5,0
2024-07-03T06:00:00,17.77,6,1,1998,6,0
2024-07-03T07:00:00,179.42,11,1,1313,7,0
2024-07-03T08:00:00,415.34,6,1,1934,8,0
2024-07-03T09:00:00,12.18,8,1,68,9,0
2024-07-03T10:00:00,137.3,3,1,896,10,0
2024-07-03T11:00:00,26.71,5,1,95,11,0
2024-07-03T12:00:00,601.64,7,1,219,12,0
2024-07-03T13:00:00,167.4,9,1,2164,13,0
2024-07-03T14:00:00,64.22,9,1,248,14,0
2024-07-03T15:00:00,1015.78,11,1,1189,15,0
2024-07-03T16:00:00,203.23,1,1,1058,16,0
2024-07-03T17:00:00,270.2,6,1,465,17,0
2024-07-03T18:00:00,11.03,5,1,1343,18,0
2024-07-03T19:00:00,663.53,3,1,2139,19,0
2024-07-03T20:00:00,820.2,9,1,1541,20,0
2024-07-03T21:00:00,757.62,3,0,2499,21,0
2024-07-03T22:00:00,24.86,9,1,1390,22,0
2024-07-03T23:00:00,42.27,6,1,3,23,0
2024-07-04T00:00:00,11.68,8,1,2293,0,0
2024-07-04T01:00:00,173.78,1,1,658,1,0
2024-07-04T02:00:00,102.39,5,1,2243,2,0
2024-07-04T03:00:00,163.95,12,1,876,3,0
2024-07-04T04:00:00,14.58,1,1,2177,4,0
2024-07-04T05:00:00,128.64,7,1,1912,5,0
2024-07-04T06:00:00,1023.44,4,1,2265,6,0
2024-07-04T07:00:00,82.27,9,1,2413,7,0
2024-07-04T08:00:00,607.32,4,1,1995,8,0
2024-07-04T09:00:00,296.1,11,1,227,9,0
2024-07-04T10:00:00,59.03,10,1,1570,10,0
2024-07-04T11:00:00,217.73,8,1,274,11,0
2024-07-04T12:00:00,60.38,11,1,257,12,0
2024-07-04T13:00:00,783.48,3,1,544,13,0
2024-07-04T14:00:00,12.77,3,1,2286,14,0
2024-07-04T15:00:00,381.97,2,1,2090,15,0
2024-07-04T16:00:00,208.53,1,1,461,16,0
2024-07-04T17:00:00,1084.78,9,1,1868,17,0
2024-07-04T18:00:00,16.03,12,1,716,18,0
2024-07-04T19:00:00,106.4,11,1,1882,19,0
2024-07-04T20:00:00,247.94,4,1,2399,20,0
2024-07-04T21:00:00,238.1,6,1,1499,21,0
2024-07-04T22:00:00,391.83,6,1,539,22,0
2024-07-04T23:00:00,11.16,1,1,859,23,0
2024-07-05T00:00:00,45.29,3,1,76,0,0
2024-07-05T01:00:00,279.21,3,1,894,1,0
2024-07-05T02:00:00,12.73,11,1,771,2,0
2024-07-05T03:00:00,514.6,2,1,507,3,0
2024-07-05T04:00:00,493.8,3,1,1698,4,0
2024-07-05T05:00:00,30.39,11,0,981,5,0
2024-07-05T06:00:00,116.87,5,1,1370,6,0
2024-07-05T07:00:00,56.87,6,1,1691,7,0
2024-07-05T08:00:00,290.09,2,1,2154,8,0
2024-07-05T09:00:00,38.42,3,1,180,9,0
2024-07-05T10:00:00,271.35,4,1,1115,10,0
2024-07-05T11:00:00,60.15,6,1,185,11,0
2024-07-05T12:00:00,9.04,5,1,1337,12,0
2024-07-05T13:00:00,294.59,2,1,2465,13,0
2024-07-05T14:00:00,140.03,8,1,1649,14,0
2024-07-05T15:00:00,41.57,2,1,858,15,0
2024-07-05T16:00:00,198.73,7,1,1448,16,0
2024-07-05T17:00:00,64.53,12,1,956,17,0
2024-07-05T18:00:00,181.33,4,1,1173,18,0
2024-07-05T19:00:00,18.01,2,1,638,19,0
2024-07-05T20:00:00,32.66,3,1,383,20,0
2024-07-05T21:00:00,22.43,3,1,319,21,0
2024-07-05T22:00:00,57.08,5,1,142,22,0
2024-07-05T23:00:00,123.15,11,1,310,23,0
2024-07-06T00:00:00,17.91,12,1,1003,0,0
2024-07-06T01:00:00,21.39,9,1,2020,1,0
2024-07-06T02:00:00,175.57,2,1,2477,2,0
2024-07-06T03:00:00,256.21,12,1,771,3,0
2024-07-06T04:00:00,15.64,1,1,2076,4,0
2024-07-06T05:00:00,41.72,6,1,1632,5,0
2024-07-06T06:00:00,258.98,5,1,1380,6,0
2024-07-06T07:00:00,32.76,12,1,164,7,0
2024-07-06T08:00:00,44.34,9,1,533,8,0
2024-07-06T09:00:00,32.31,3,1,1379,9,0
2024-07-06T10:00:00,588.92,1,1,2370,10,0
2024-07-06T11:00:00,817.34,11,1,1073,11,0
2024-07-06T12:00:00,443.39,1,1,869,12,0
2024-07-06T13:00:00,60.4,1,1,1340,13,0
2024-07-06T14:00:00,45.33,10,1,471,14,0
2024-07-06T15:00:00,22.59,5,1,403,15,0
2024-07-06T16:00:00,14.41,11,1,1819,16,0
2024-07-06T17:00:00,18.66,7,1,1820,17,0
2024-07-06T18:00:00,37.45,4,1,867,18,0
2024-07-06T19:00:00,803.21,9,1,1091,19,0
2024-07-06T20:00:00,606.7,1,1,2363,20,0
2024-07-06T21:00:00,26.77,6,1,264,21,0
2024-07-06T22:00:00,250.1,9,1,1927,22,0
2024-07-06T23:00:00,835.12,7,1,1349,23,0
2024-07-07T00:00:00,26.2,7,0,2321,0,0
2024-07-07T01:00:00,18.79,1,1,1210,1,0
2024-07-07T02:00:00,109.12,11,1,1835,2,0
2024-07-07T03:00:00,42.52,5,1,2211,3,0
2024-07-07T04:00:00,124.54,12,1,406,4,0
2024-07-07T05:00:00,24.75,11,1,980,5,0
2024-07-07T06:00:00,170.75,4,1,2368,6,0
2024-07-07T07:00:00,38.15,12,1,577,7,0
2024-07-07T08:00:00,347.78,7,1,1765,8,0
2024-07-07T09:00:00,188.67,8,1,702,9,0
2024-07-07T10:00:00,652.45,4,1,480,10,0
2024-07-07T11:00:00,18.22,11,0,1114,11,0
2024-07-07T12:00:00,17.38,8,1,653,12,0
2024-07-07T13:00:00,37.54,1,1,182,13,0
2024-07-07T14:00:00,181.95,5,0,183,14,0
2024-07-07T15:00:00,9.89,6,1,985,15,0
2024-07-07T16:00:00,627.19,11,1,513,16,0
2024-07-07T17:00:00,945.73,1,1,337,17,0
2024-07-07T18:00:00,72.23,3,1,31,18,0
2024-07-07T19:00:00,17.0,10,1,520,19,0
2024-07-07T20:00:00,22.64,12,1,761,20,0
2024-07-07T21:00:00,32.19,10,0,827,21,0
2024-07-07T22:00:00,23.74,6,1,2082,22,0
2024-07-07T23:00:00,184.37,8,1,579,23,0
2024-07-08T00:00:00,14.77,8,1,2274,0,0
2024-07-08T01:00:00,514.47,11,1,102,1,0
2024-07-08T02:00:00,485.62,3,1,2152,2,0
2024-07-08T03:00:00,15.54,10,1,1813,3,0
2024-07-08T04:00:00,72.55,10,1,10,4,0
2024-07-08T05:00:00,51.99,10,1,1451,5,0
2024-07-08T06:00:00,430.27,2,1,27,6,0
2024-07-08T07:00:00,84.17,10,1,1083,7,0
2024-07-08T08:00:00,18.03,12,1,205,8,0
2024-07-08T09:00:00,29.97,12,1,11,9,0
2024-07-08T10:00:00,9.79,4,1,1802,10,0
2024-07-08T11:00:00,53.25,4,1,1444,11,0
2024-07-08T12:00:00,66.48,9,1,823,12,0
2024-07-08T13:00:00,18.77,1,1,1382,13,0
2024-07-08T14:00:00,303.38,1,1,2474,14,0
2024-07-08T15:00:00,325.52,9,1,1627,15,0
2024-07-08T16:00:00,126.61,3,1,906,16,0
2024-07-08T17:00:00,245.33,1,1,978,17,0
2024-07-08T18:00:00,140.74,8,1,723,18,0
2024-07-08T19:00:00,775.93,9,1,23,19,0
2024-07-08T20:00:00,11.81,4,1,1486,20,0
2024-07-08T21:00:00,20.52,5,1,494,21,0
2024-07-08T22:00:00,52.2,5,1,2336,22,0
2024-07-08T23:00:00,169.24,3,1,2379,23,0
2024-07-09T00:00:00,10.71,4,1,475,0,0
2024-07-09T01:00:00,530.91,11,1,2361,1,0
2024-07-09T02:00:00,32.32,11,1,1008,2,0
2024-07-09T03:00:00,362.01,4,1,215,3,0
2024-07-09T04:00:00,857.58,3,1,1223,4,0
2024-07-09T05:00:00,88.96,7,1,1167,5,0
2024-07-09T06:00:00,173.72,3,1,2268,6,0
2024-07-09T07:00:00,297.24,3,1,2386,7,0
2024-07-09T08:00:00,106.16,12,1,2254,8,0
2024-07-09T09:00:00,10.85,1,1,1972,9,0
2024-07-09T10:00:00,13.65,11,1,97,10,0
2024-07-09T11:00:00,62.01,3,0,1665,11,0
2024-07-09T12:00:00,10.56,4,0,452,12,0
2024-07-09T13:00:00,647.92,3,1,1077,13,0
2024-07-09T14:00:00,141.73,4,1,1231,14,0
2024-07-09T15:00:00,651.34,12,1,1420,15,0
2024-07-09T16:00:00,9.91,6,1,2215,16,0
2024-07-09T17:00:00,30.83,3,1,1372,17,0
2024-07-09T18:00:00,200.42,8,1,1858,18,0
2024-07-09T19:00:00,12.41,8,1,1230,19,0
2024-07-09T20:00:00,52.29,9,1,1107,20,0
2024-07-09T21:00:00,14.88,2,1,188,21,0
2024-07-09T22:00:00,343.93,4,1,1677,22,0
2024-07-09T23:00:00,57.78,6,1,1966,23,0
2024-07-10T00:00:00,294.5,7,1,1098,0,0
2024-07-10T01:00:00,690.11,5,1,1213,1,0
2024-07-10T02:00:00,21.83,6,1,1165,2,0
2024-07-10T03:00:00,191.38,3,1,570,3,0
2024-07-10T04:00:00,12.97,8,1,1967,4,0
2024-07-10T05:00:00,112.54,9,1,1485,5,0
2024-07-10T06:00:00,27.12,2,1,2237,6,0
2024-07-10T07:00:00,81.32,1,1,157,7,0
2024-07-10T08:00:00,137.46,1,1,460,8,0
2024-07-10T09:00:00,19.79,8,1,1059,9,0
2024-07-10T10:00:00,69.42,2,1,163,10,0
2024-07-10T11:00:00,143.83,6,1,2438,11,0
2024-07-10T12:00:00,137.86,7,1,377,12,0
2024-07-10T13:00:00,188.03,5,1,2203,13,0
2024-07-10T14:00:00,332.64,9,1,810,14,0
2024-07-10T15:00:00,65.89,3,1,268,15,0
2024-07-10T16:00:00,14.73,12,1,427,16,0
2024-07-10T17:00:00,73.38,6,1,2132,17,0
2024-07-10T18:00:00,34.0,4,1,477,18,0
2024-07-10T19:00:00,1066.33,10,1,300,19,0
2024-07-10T20:00:00,149.43,2,1,1048,20,0
2024-07-10T21:00:00,90.94,3,1,1683,21,0
2024-07-10T22:00:00,325.29,11,0,2226,22,0
2024-07-10T23:00:00,38.85,11,1,23,23,0
2024-07-11T00:00:00,323.13,12,1,1741,0,0
2024-07-11T01:00:00,991.04,11,0,36,1,0
2024-07-11T02:00:00,117.66,1,1,2143,2,0
2024-07-11T03:00:00,1058.55,11,1,438,3,0
2024-07-11T04:00:00,25.6,3,1,4,4,0
2024-07-11T05:00:00,61.53,1,1,64,5,0
2024-07-11T06:00:00,12.77,3,1,1194,6,0
2024-07-11T07:00:00,126.1,6,1,865,7,0
2024-07-11T08:00:00,26.36,3,1,2464,8,0
2024-07-11T09:00:00,1081.16,2,1,2243,9,0
2024-07-11T10:00:00,21.34,2,1,898,10,0
2024-07-11T11:00:00,77.18,4,1,1111,11,0
2024-07-11T12:00:00,32.76,8,1,1453,12,0
2024-07-11T13:00:00,192.58,7,1,2148,13,0
2024-07-11T14:00:00,101.76,9,0,2069,14,0
2024-07-11T15:00:00,25.28,10,1,2092,15,0
2024-07-11T16:00:00,14.5,5,1,1910,16,0
2024-07-11T17:00:00,24.47,1,1,1301,17,0
2024-07-11T18:00:00,184.5,4,1,1779,18,0
2024-07-11T19:00:00,59.29,8,1,1951,19,0
2024-07-11T20:00:00,812.07,8,1,1149,20,0
2024-07-11T21:00:00,60.46,3,1,1476,21,0
2024-07-11T22:00:00,736.55,10,1,50,22,0
2024-07-11T23:00:00,21.19,10,1,2110,23,0
2024-07-12T00:00:00,37.37,8,1,3,0,0
2024-07-12T01:00:00,20.91,8,1,2171,1,0
2024-07-12T02:00:00,33.93,7,0,1733,2,0
2024-07-12T03:00:00,50.71,1,1,154,3,0
2024-07-12T04:00:00,21.19,3,1,218,4,0
2024-07-12T05:00:00,311.08,2,1,1997,5,0
2024-07-12T06:00:00,93.69,3,1,137,6,0
2024-07-12T07:00:00,10.2,1,1,1581,7,0
2024-07-12T08:00:00,519.28,10,1,2010,8,0
2024-07-12T09:00:00,45.11,7,1,833,9,0
2024-07-12T10:00:00,11.12,2,1,436,10,0
2024-07-12T11:00:00,14.51,6,1,424,11,0
2024-07-12T12:00:00,609.54,11,1,405,12,0
2024-07-12T13:00:00,156.39,2,1,711,13,0
2024-07-12T14:00:00,10.57,12,1,1742,14,0
2024-07-12T15:00:00,111.89,9,1,2111,15,0
2024-07-12T16:00:00,21.17,6,1,282,16,0
2024-07-12T17:00:00,158.24,11,1,194,17,0
2024-07-12T18:00:00,587.33,6,1,15,18,0
2024-07-12T19:00:00,28.77,11,1,1958,19,0
2024-07-12T20:00:00,190.88,11,1,1741,20,0
2024-07-12T21:00:00,10.1,5,1,992,21,0
2024-07-12T22:00:00,44.77,10,1,388,22,0
2024-07-12T23:00:00,80.58,2,1,166,23,0
2024-07-13T00:00:00,66.97,12,0,2262,0,0
2024-07-13T01:00:00,95.04,6,1,2458,1,0
2024-07-13T02:00:00,20.32,8,0,2207,2,0
2024-07-13T03:00:00,281.96,4,1,2031,3,0
2024-07-13T04:00:00,326.33,9,1,1600,4,0
2024-07-13T05:00:00,130.18,4,1,1551,5,0
2024-07-13T06:00:00,478.37,6,1,43,6,0
2024-07-13T07:00:00,265.69,10,1,1839,7,0
2024-07-13T08:00:00,17.59,8,1,566,8,0
2024-07-13T09:00:00,84.24,11,1,1876,9,0
2024-07-13T10:00:00,213.19,10,1,1629,10,0
2024-07-13T11:00:00,183.59,12,1,8,11,0
2024-07-13T12:00:00,763.35,6,1,1867,12,0
2024-07-13T13:00:00,37.02,3,1,1329,13,0
2024-07-13T14:00:00,259.7,10,1,757,14,0
2024-07-13T15:00:00,16.57,9,1,135,15,0
2024-07-13T16:00:00,191.5,10,1,714,16,0
2024-07-13T17:00:00,70.13,11,1,1083,17,0
2024-07-13T18:00:00,302.78,10,1,1858,18,0
2024-07-13T19:00:00,686.15,11,1,1171,19,0
2024-07-13T20:00:00,36.59,8,1,2157,20,0
2024-07-13T21:00:00,146.14,12,1,1294,21,0
2024-07-13T22:00:00,43.64,3,0,2148,22,0
2024-07-13T23:00:00,364.2,12,1,875,23,0
2024-07-14T00:00:00,63.92,12,1,304,0,0
2024-07-14T01:00:00,141.34,5,1,1844,1,0
2024-07-14T02:00:00,14.15,4,1,165,2,0
2024-07-14T03:00:00,19.06,9,1,982,3,0
2024-07-14T04:00:00,10.03,3,1,1934,4,0
2024-07-14T05:00:00,70.27,11,1,467,5,0
2024-07-14T06:00:00,571.1,10,0,2007,6,0
2024-07-14T07:00:00,12.89,6,1,2189,7,0
2024-07-14T08:00:00,86.42,3,1,249,8,0
2024-07-14T09:00:00,13.79,7,1,1944,9,0
2024-07-14T10:00:00,66.04,10,1,1865,10,0
2024-07-14T11:00:00,161.92,11,1,2188,11,0
2024-07-14T12:00:00,1013.81,1,0,1584,12,0
2024-07-14T13:00:00,966.47,12,1,328,13,0
2024-07-14T14:00:00,766.76,5,1,1964,14,0
2024-07-14T15:00:00,294.76,10,1,683,15,0
2024-07-14T16:00:00,24.86,5,1,2482,16,0
2024-07-14T17:00:00,118.11,10,1,2360,17,0
2024-07-14T18:00:00,141.46,4,1,1742,18,0
2024-07-14T19:00:00,167.56,5,1,1993,19,0
2024-07-14T20:00:00,1006.71,1,1,1556,20,0
2024-07-14T21:00:00,457.34,11,1,1093,21,0
2024-07-14T22:00:00,24.23,5,0,1355,22,0
2024-07-14T23:00:00,10.8,7,1,2325,23,0
2024-07-15T00:00:00,11.67,1,1,348,0,0
2024-07-15T01:00:00,38.06,11,1,1897,1,0
2024-07-15T02:00:00,70.59,2,1,533,2,0
2024-07-15T03:00:00,185.63,5,1,876,3,0
2024-07-15T04:00:00,102.11,9,1,79,4,0
2024-07-15T05:00:00,45.49,5,1,642,5,0
2024-07-15T06:00:00,17.97,8,1,1030,6,0
2024-07-15T07:00:00,278.51,2,1,1042,7,0
2024-07-15T08:00:00,570.87,2,0,1302,8,0
2024-07-15T09:00:00,241.72,4,1,1381,9,0
2024-07-15T10:00:00,43.46,1,1,652,10,0
2024-07-15T11:00:00,106.15,6,1,1927,11,0
2024-07-15T12:00:00,23.24,5,1,1768,12,0
2024-07-15T13:00:00,938.66,4,1,434,13,0
2024-07-15T14:00:00,705.43,1,0,2498,14,0
2024-07-15T15:00:00,27.0,7,1,1403,15,0
2024-07-15T16:00:00,12.77,1,1,91,16,0
2024-07-15T17:00:00,66.08,5,1,463,17,0
2024-07-15T18:00:00,36.59,8,1,2084,18,0
